PDCL	4	585	2.499778162246e-12	7.39934336024817e-10	0.00683760683760684
RP3-429O6.1	3	151	3.5722536040339e-12	1.05381481319e-09	0.0198675496688742
C1orf200	3	751	2.26410445947067e-10	6.65646711084378e-08	0.00399467376830892
RP11-267J23.1	2	129	3.1854430204703e-10	9.33334804997799e-08	0.0155038759689922
RAPGEF1	3	1421	2.45486697636466e-09	7.16821157098479e-07	0.00211118930330753
RP11-214O14.1	2	120	2.83565115832829e-09	8.25174487073532e-07	0.0166666666666667
UBE2A	3	824	3.48771711511375e-09	1.01143796338299e-06	0.00364077669902913
RP11-1D12.2	2	212	1.23490917491864e-08	3.56888751551487e-06	0.00943396226415094
AC007277.3	2	331	2.79138665515433e-08	8.03919356684446e-06	0.00604229607250755
RP11-635L1.3	2	237	3.62606887849282e-08	1.04068176812744e-05	0.00843881856540084
ABHD10	2	272	5.30721911973231e-08	1.51786466824344e-05	0.00735294117647059
STAG3L5P-PVRIG2P-PILRB	2	482	1.07025903473001e-07	3.05023824898054e-05	0.004149377593361
STAG3L5P	2	482	1.07025903473001e-07	3.05023824898054e-05	0.004149377593361
DRAXIN	2	563	1.1445196013149e-07	3.23899047172116e-05	0.00355239786856128
PSME1	2	706	1.32014981057971e-07	3.72282246583477e-05	0.0028328611898017
SART1	2	566	1.62253970925619e-07	4.55933658300989e-05	0.00353356890459364
RP11-574F21.2	2	687	1.68698097935405e-07	4.72354674219133e-05	0.00291120815138282
RP11-349N19.2	1	35	1.72055629854562e-07	4.80035207294227e-05	0.0285714285714286
RP11-96H17.3	2	459	1.8024145931328e-07	5.01071256890917e-05	0.00435729847494553
MIR4754	2	512	1.83728395497518e-07	5.08927655528124e-05	0.00390625
RPS5	2	512	1.83728395497518e-07	5.08927655528124e-05	0.00390625
HSCB	2	814	2.11930628934986e-07	5.82809229571213e-05	0.00245700245700246
CHEK2	2	847	2.33048196296437e-07	6.38552057852237e-05	0.00236127508854782
MIR219-1	2	800	2.6129387953322e-07	7.1333229112569e-05	0.0025
RING1	2	816	2.82458457401269e-07	7.68287004131452e-05	0.00245098039215686
RPS23P5	2	299	2.92836649928852e-07	7.93587321307188e-05	0.00668896321070234
USP5	2	835	3.20711696422116e-07	8.65921580339712e-05	0.00239520958083832
RP11-399K21.14	2	642	3.64004249298056e-07	9.79171430611769e-05	0.00311526479750779
RP11-399K21.13	2	642	3.64004249298056e-07	9.79171430611769e-05	0.00311526479750779
CRTAP	2	766	3.81325862774951e-07	0.000101814005360912	0.00261096605744125
ADAM28	2	584	3.9618276004294e-07	0.000105384614171422	0.00342465753424658
CDCA3	2	919	3.97047732803024e-07	0.000105384614171422	0.00217627856365615
CHST13	2	574	3.99818196328283e-07	0.000105552003830667	0.00348432055749129
MAGT1	2	457	4.33084310413889e-07	0.000113901173638853	0.00437636761487965
PDCD2L	2	579	5.24910614752017e-07	0.000137526581065028	0.00345423143350604
GID4	2	1222	5.25068891144009e-07	0.000137526581065028	0.0016366612111293
POLR2E	2	663	5.47524619087802e-07	0.000142356400962829	0.00301659125188537
OPA3	2	627	5.85789144080806e-07	0.000151719388316929	0.00318979266347687
ATPAF2	2	1288	5.87609759739038e-07	0.000151719388316929	0.0015527950310559
ZNRF3	2	1094	7.02645940542368e-07	0.000180580006719389	0.00182815356489945
SOCS1	2	1371	7.20501061923784e-07	0.000184448271852489	0.00145878920495988
RP11-296A18.6	1	113	8.20948141355693e-07	0.000209341776045702	0.00884955752212389
KCNA2	2	803	8.54758391843902e-07	0.000217108631528351	0.0024906600249066
ASAP2	2	1138	9.3728635108814e-07	0.000237133446825299	0.00175746924428822
ESRRG	2	628	1.0343147773817e-06	0.000260647323900187	0.00318471337579618
UBL4A	2	990	1.04780200449461e-06	0.000262998303128148	0.00202020202020202
RP11-624M8.1	2	901	1.17663385656996e-06	0.000294158464142491	0.00221975582685905
DCAF8	2	1355	1.30362505623705e-06	0.000324602639003024	0.0014760147601476
ACIN1	2	1684	1.44262453105615e-06	0.000357770883701924	0.00118764845605701
AP5M1	2	754	1.4626041364707e-06	0.000361263221708263	0.0026525198938992
KANSL1-AS1	2	1378	1.56346826596376e-06	0.000384613193427086	0.00145137880986938
EXOC5	2	807	1.71584675667802e-06	0.000420382455386115	0.00247831474597274
MAD2L2	2	1340	1.80632232649192e-06	0.000440742647664027	0.00149253731343284
RP3-425P12.1	1	206	1.9773417797575e-06	0.000480494052481073	0.00485436893203883
ESCO1	2	899	2.14860410530093e-06	0.000519962193482826	0.00222469410456062
LINC00535	2	949	2.15011112913999e-06	0.000519962193482826	0.00210748155953635
KBTBD8	2	803	2.35542047088977e-06	0.000565300913013544	0.0024906600249066
BAMBI	2	834	2.49911558070082e-06	0.000597288623787495	0.00239808153477218
HEY2	2	1162	2.55162351847638e-06	0.000607286397397377	0.00172117039586919
KANSL1	2	1667	2.80485559367438e-06	0.000664750775700829	0.0011997600479904
YTHDC1	2	756	2.95533911742751e-06	0.000697460031712893	0.00264550264550265
ANXA11	2	1721	3.00465680769246e-06	0.000706094349807729	0.00116211504938989
RP5-984P4.4	1	90	3.1144425549634e-06	0.000728779557861436	0.0111111111111111
LIN54	2	1496	3.27468945005016e-06	0.000763002641861688	0.00133689839572193
VEPH1	2	1066	3.32415419634913e-06	0.000771203773552998	0.00187617260787992
TCF20	1	347	3.70883280076395e-06	0.000856740376976473	0.00288184438040346
PALLD	2	1683	3.97569045096358e-06	0.000914408803721622	0.0011883541295306
FAM92A1	2	1224	3.9899475795524e-06	0.000914408803721622	0.00163398692810458
OPN3	2	952	4.23006025285222e-06	0.000964453737650306	0.00210084033613445
MIR4672	1	256	4.59428153998243e-06	0.00104290190957601	0.00390625
AC007041.1	1	195	4.69274465042524e-06	0.0010605602909961	0.00512820512820513
RP11-1136G11.8	1	299	4.85866151977987e-06	0.00109319884195047	0.00334448160535117
KB-1507C5.4	1	312	5.8828105137243e-06	0.00131774955507424	0.00320512820512821
RN7SL872P	1	112	6.76678351352322e-06	0.00150899272351568	0.00892857142857143
RP1-292B18.4	1	331	7.24468604451634e-06	0.00160832030188263	0.00302114803625378
IGHV2-5	1	158	7.48616204748753e-06	0.00165444181249474	0.00632911392405063
IGHVIII-5-1	1	158	7.48616204748753e-06	0.00165444181249474	0.00632911392405063
LRRC8D	2	1901	8.21078757795579e-06	0.00179816247957232	0.00105207785376118
AP000708.1	1	163	1.09343040023413e-05	0.0023836782725104	0.00613496932515337
PTPRCAP	1	440	1.23500023510026e-05	0.00267995051016756	0.00227272727272727
ZBTB8B	1	338	1.27949725510224e-05	0.00276371407102083	0.0029585798816568
RP1-27O5.3	1	338	1.27949725510224e-05	0.00276371407102083	0.0029585798816568
LILRA5	1	294	1.30621692056021e-05	0.00279530420999885	0.00340136054421769
CIC	2	3120	1.43428242935784e-05	0.00305502157453219	0.000641025641025641
M1AP	1	483	1.48489915332561e-05	0.0031479862050503	0.0020703933747412
RPS10-NUDT3	1	398	1.88825056315345e-05	0.00398420868825378	0.00251256281407035
AL160175.1	1	493	1.90627714091729e-05	0.00400318199592631	0.00202839756592292
GLYCTK	1	509	2.02740370358612e-05	0.00423727374049498	0.00196463654223969
STEAP4	1	295	2.20574185764155e-05	0.00458794306389443	0.00338983050847458
AC116366.5	1	523	2.21762358856292e-05	0.00459048082832525	0.00191204588910134
RPS10	1	451	2.34497492528352e-05	0.00483064834608404	0.00221729490022173
PPL	1	451	2.46606393173865e-05	0.00505543106006423	0.00221729490022173
MTMR9LP	1	456	2.5661238690966e-05	0.00523489269295707	0.00219298245614035
USP21	1	456	2.56986816687954e-05	0.00523489269295707	0.00219298245614035
RP11-297K8.2	1	456	2.56986816687954e-05	0.00523489269295707	0.00219298245614035
STAU1	1	808	2.57768240033984e-05	0.00523489269295707	0.00123762376237624
SAMHD1	1	489	2.84862271846542e-05	0.00569724543693084	0.00204498977505112
DPF2	1	431	2.9484078727382e-05	0.00586733166674902	0.00232018561484919
HOXB-AS3	1	495	3.14020864393694e-05	0.00621761311499514	0.00202020202020202
MRPS16	1	562	3.18919689715758e-05	0.00628271788740042	0.00177935943060498
RP11-152N13.5	1	562	3.18919689715758e-05	0.00628271788740042	0.00177935943060498
AC005614.3	1	435	3.26581881048282e-05	0.00636834668044151	0.00229885057471264
AC005614.5	1	435	3.26581881048282e-05	0.00636834668044151	0.00229885057471264
ZNF780A	1	435	3.26581881048282e-05	0.00636834668044151	0.00229885057471264
TAF8	1	629	3.36941818990244e-05	0.00646928292461268	0.00158982511923688
TRIM67	1	473	3.42291049973964e-05	0.00653775905450271	0.00211416490486258
SENP1	1	660	3.49269318155043e-05	0.00663611704494582	0.00151515151515152
ALG1L2	1	827	3.54218909134341e-05	0.00669473738263904	0.00120918984280532
RP11-93K22.13	1	834	3.73800682659242e-05	0.00702745283399375	0.00119904076738609
RBPMS2	1	919	3.79690568383939e-05	0.00710021362877966	0.00108813928182807
KANK2	1	721	3.81628147735347e-05	0.00710021362877966	0.0013869625520111
DOLPP1	1	661	3.90022560181613e-05	0.00721541736335984	0.00151285930408472
RP11-535A5.1	1	279	4.11172381274971e-05	0.00756557181545947	0.003584229390681
RP11-352D13.6	1	494	4.14649470664719e-05	0.00758808531316435	0.00202429149797571
PLEKHO2	1	838	4.15520232031064e-05	0.00758808531316435	0.00119331742243437
PLEKHG4	1	734	4.25811795244924e-05	0.00770719349393312	0.00136239782016349
PRSS36	1	603	4.26686142447341e-05	0.00770719349393312	0.00165837479270315
AC069368.3	1	858	4.30971918937706e-05	0.00771439734898494	0.00116550116550117
AC012456.4	1	612	4.31486066186926e-05	0.00771439734898494	0.00163398692810458
SLC25A17	1	547	4.36963495541454e-05	0.00773425387108373	0.00182815356489945
PIFO	1	448	4.57159666066298e-05	0.00804601012276684	0.00223214285714286
PPP1R12B	1	674	4.5737752139563e-05	0.00804601012276684	0.00148367952522255
MTRR	2	1420	4.77622824632817e-05	0.00831063714861102	0.00140845070422535
CACNB1	1	890	4.81334702345793e-05	0.00832709035058221	0.00112359550561798
GLIPR1L2	1	398	4.86182442152039e-05	0.00836233800501507	0.00251256281407035
KIF3B	1	616	4.90453490397114e-05	0.00838675468579064	0.00162337662337662
SPSB1	1	857	4.93230233314934e-05	0.00838675468579064	0.00116686114352392
CCAR2	1	608	5.13107762184495e-05	0.00867152118091796	0.00164473684210526
ZNF813	1	754	5.2304567997874e-05	0.00878716742364283	0.0013262599469496
CCNB1	1	493	5.28692486859716e-05	0.00882916453055727	0.00202839756592292
UBE2L3	1	600	5.37211965798701e-05	0.00891771863225843	0.00166666666666667
AP001062.9	1	772	5.61369822204005e-05	0.00926260206636609	0.00129533678756477
AL121897.1	1	649	5.63520519780703e-05	0.00926260206636609	0.00154083204930663
CCDC33	1	1023	5.68967243773644e-05	0.00927416607351039	0.000977517106549365
DLGAP1-AS1	1	654	6.37019162437191e-05	0.0103197104314825	0.00152905198776758
DENND1A	1	893	6.56534227840844e-05	0.0105702010682376	0.00111982082866741
CMPK1	1	703	6.72183430495688e-05	0.010754934887931	0.00142247510668563
RBL2	1	794	6.7249445387163e-05	0.010754934887931	0.00125944584382872
STRIP2	1	719	6.80544157620755e-05	0.010754934887931	0.00139082058414465
ORAI2	1	1068	6.8533094524259e-05	0.0107596958403087	0.000936329588014981
RP11-296A18.3	1	801	6.98829865161121e-05	0.0109017458965135	0.00124843945068664
RP11-547D24.3	1	844	7.08040307104696e-05	0.0109746247601228	0.00118483412322275
PRKCZ	1	844	7.08040307104696e-05	0.0109746247601228	0.00118483412322275
PTPRZ1	1	394	7.10039809466156e-05	0.0109746247601228	0.00253807106598985
C21orf2	1	935	7.74314182911962e-05	0.0117695755802618	0.00106951871657754
STX1A	1	809	7.76818217789188e-05	0.0117695755802618	0.00123609394313968
SNRNP70	1	636	7.89617558254463e-05	0.0118442633738169	0.00157232704402516
PSAP	1	1077	8.20952386396678e-05	0.0122321905573105	0.000928505106778087
ZNF543	1	659	8.30397475125588e-05	0.0122898826318587	0.00151745068285281
